Razac#Aquitaine#La Gare de Beaulieu, 24430 Annesse-et-Beaulieu, France#45.2033404#0.6108572
Sarlat#Aquitaine#Avenue de la Gare, 24200 Sarlat-la-Canéda, France#44.8798375#1.2187851
Saubusse-les-Bains#Aquitaine#Aquitania, France#44.7002222#-0.2995785
Sauveboeuf#Aquitaine#Sauveboeuf, Lalinde, France#44.847553#0.7768371
Sauveterre-la-Lémance#Aquitaine#La Gare, 24550 Saint-Cernin-de-l'Herm, France#44.6294237#1.0478609
Siorac-en-Périgord#Aquitaine#Rue de la Gare, 24170 Siorac-en-Périgord, France#44.8212761#0.9872439
Soulac-sur-Mer#Aquitaine#Rue de la Gare, 33123 Verdon-sur-Mer, France#45.5477111#-1.0637467
St-André-de-Cubzac#Aquitaine#Avenue de la Gare, 33240 Saint-André-de-Cubzac, France#44.9924171#-0.4402336
St-Antoine-de-Breuilh#Aquitaine#La Gare, 24230 Vélines, France#44.852301#0.1047217
St-Astier#Aquitaine#Route de Saint-Astier, 24190 Neuvic, France#45.1131831#0.4697211
St-Denis-de-Pile#Aquitaine#Route de la Gare, 33910 Saint-Denis-de-Pile, France#44.9825551#-0.2020177
Ste-Bazeille#Aquitaine#Rue de la Gare, 47180 Sainte-Bazeille, France#44.5322756#0.092423
Ste-Capraise-de-Lalinde#Aquitaine#Lalinde, France#44.8359901#0.7400795
Ste-Eulalie-Carbon-Blanc#Aquitaine#La Gardette - Bassens - Carbon-Blanc, 33310 Lormont, France#44.88773#-0.51727
Ste-Foy-la-Grande#Aquitaine#Avenue de la Gare, 33220 Sainte-Foy-la-Grande, France#44.837194#0.2212975
St-Cyprien-en-Dordogne#Aquitaine#Dordogne, France#45.1469486#0.7572205
St-Émilion#Aquitaine#Saint-Émilion, France#44.8960129#-0.1554754
St-Geours-de-Maremne#Aquitaine#Route de la Gare, 40230 Saint-Geours-de-Maremne, France#43.6740076#-1.2358966
St-Jean-de-Luz-Ciboure#Aquitaine#Rond-Point de la Gare, 64500 Saint-Jean-de-Luz, France#43.385909#-1.6616553
St-Jean-Pied-de-Port#Aquitaine#Saint-Jean-Pied-de-Port, France#43.1637466#-1.2369923
St-Léon-sur-l'Isle#Aquitaine#L'Isle, France#45.1874979#0.3697022
St-Loubès#Aquitaine#Rue de la Gare, 33450 Saint-Loubès, France#44.9221502#-0.4329646
St-Macaire#Aquitaine#Rue de la Gare, 33490 Saint-Pierre-d'Aurillac, France#44.5734288#-0.18847
St-Mariens-St-Yzan#Aquitaine#La Gare, 33920 Saint-Savin, France#45.1468958#-0.4392279
St-Martin-d'Oney#Aquitaine#Saint-Martin-d'Oney, France#43.9284343#-0.6400013
St-Médard-de-Guizières#Aquitaine#Saint-Médard-de-Guizières, France#45.0159156#-0.0601013
St-Médard-d'Eyrans#Aquitaine#Avenue de la Gare, 33650 Saint-Médard-d'Eyrans, France#44.7155629#-0.5047576
St-Nicolas-St-Romain#Aquitaine#Aquitania, France#44.7002222#-0.2995785
St-Pierre-d'Aurillac#Aquitaine#Rue de la Gare, 33490 Saint-Pierre-d'Aurillac, France#44.5734288#-0.18847
St-Pierre-de-Chignac#Aquitaine#Saint-Pierre-de-Chignac, France#45.1237992#0.8566955
St-Seurin-sur-l'Isle#Aquitaine#L'Isle, France#45.1874979#0.3697022
St-Sulpice-Izon#Aquitaine#Rue de la Gare, 33450 Saint-Sulpice-et-Cameyrac, France#44.9137181#-0.391105
St-Vincent-de-Tyrosse#Aquitaine#Avenue de la Gare, 40230 Saint-Vincent-de-Tyrosse, France#43.6594267#-1.3066898
Terrasson#Aquitaine#Aquitania, France#44.7002222#-0.2995785
Thenon#Aquitaine#La Gare, 24210 Thenon, France#45.1602621#1.0696567
Thiviers#Aquitaine#La Gare, 24800 Corgnac-sur-l'Isle, France#45.3709213#0.9526286
Tonneins#Aquitaine#Tonneins, France#44.3897959#0.3104866
Trémolat#Aquitaine#Trémolat, France#44.876099#0.8308743
Trentels-Ladignac#Aquitaine#Ladignac, Trentels, France#44.4512997#0.8959942
Urt#Aquitaine#Urt, France#43.4937914#-1.2905667
Ustaritz#Aquitaine#Gare, 64480 Ustaritz, France#43.405496#-1.4498961
Vayres#Aquitaine#Avenue de la Gare, 33870 Vayres, France#44.904409#-0.3228037
Vélines#Aquitaine#La Gare, 24230 Vélines, France#44.852301#0.1047217
Villefranche-du-Périgord#Aquitaine#La Gare, 24550 Saint-Cernin-de-l'Herm, France#44.6294237#1.0478609
Villefranque (Pyrénées-Atlantique)#Aquitaine#Gare, 64480 Ustaritz, France#43.405496#-1.4498961
Villenave-d'Ornon#Aquitaine#Rue de la Gare, 33130 Bègles, France#44.8005026#-0.5445
Ychoux#Aquitaine#Rue de la Gare, 40160 Ychoux, France#44.3299081#-0.9466441
Ygos#Aquitaine#Place de la Gare, 40110 Ygos-Saint-Saturnin, France#43.977994#-0.7359209
Aigueperse#Auvergne#Avenue de la Gare, 63260 Aigueperse, France#46.0137914#3.1938458
Alleyras#Auvergne#Alleyras, France#44.9055927#3.6843259
Arvant#Auvergne#Place de la Gare, 43360 Bournoncle-Saint-Pierre, France#45.3654388#3.3099461
Aubiat#Auvergne#Avenue de la Gare, 63260 Aigueperse, France#46.0137914#3.1938458
Aulnas#Auvergne#Auvergne, France#45.7032695#3.3448536
Aurec#Auvergne#Avenue de la Gare, 43110 Aurec-sur-Loire, France#45.3704568#4.2004539
Aurillac#Auvergne#Rue de la Gare, 15000 Aurillac, France#44.9223185#2.4359195
Bas-Monistrol#Auvergne#Avenue de la Gare, 43120 Monistrol-sur-Loire, France#45.2886725#4.1606852
Beauzac#Auvergne#Avenue de la Gare, 43130 Retournac, France#45.2010934#4.0369348
Bellenaves#Auvergne#Route de la Gare, 03330 Bellenaves, France#46.2003779#3.0772499
Bessay#Auvergne#Rue de la Gare, 03340 Bessay-sur-Allier, France#46.4418411#3.3611319
Boisset (Cantal)#Auvergne#Rue de la Gare, 15290 Le Rouget, France#44.8594021#2.2365904
Bourg-Lastic-Messeix#Auvergne#Avenue de la Gare, 63760 Bourg-Lastic, France#45.6473087#2.5579473
Brassac-les-Mines-Ste-Florine#Auvergne#Place de la Gare, 43360 Bournoncle-Saint-Pierre, France#45.3654388#3.3099461
Brioude#Auvergne#Avenue de la Gare, 43100 Brioude, France#45.3027041#3.3744284
Chamalières-sur-Loire#Auvergne#La Gare, 43800 Chamalières-sur-Loire, France#45.2051129#3.9908754
Chamblet#Auvergne#Gare de Commentry, 03600 Commentry, France#46.295#2.74
Clermont-Ferrand#Auvergne#Esplanade de la Gare, 63000 Clermont-Ferrand, France#45.7762697#3.0961132
Clermont-Ferrand-la-Part-Dieu#Auvergne#Auvergne, France#45.7032695#3.3448536
Clermont-la-Rotonde#Auvergne#Auvergne, France#45.7032695#3.3448536
Commentry#Auvergne#Gare de Commentry, 03600 Commentry, France#46.295#2.74
Darsac#Auvergne#La Gare, 43270 Céaux-d'Allègre, France#45.1729211#3.7366527
Diou (Allier)#Auvergne#Rue de la Gare, 03490 Diou, France#46.530848#3.7490944
Dompierre-Sept-Fons#Auvergne#Avenue de la gare, 03290 Dompierre-sur-Besbre#46.525071#3.675689
Durtol-Nohanent#Auvergne#Rue de la Gare, 63830 Durtol, France#45.7942322#3.0502702
Gannat#Auvergne#Avenue de la Gare, 03800 Gannat, France#46.0986623#3.2030586
Gerzat#Auvergne#Avenue de la Gare, 63360 Gerzat, France#45.8289363#3.1457574
Huriel#Auvergne#Avenue de la Gare, 03380 Huriel, France#46.3722772#2.4761657
Issoire#Auvergne#Avenue de la Gare, 63500 Issoire, France#45.5438269#3.25208
La Bourboule#Auvergne#Avenue de la Gare, 63240 Mont-Dore, France#45.5797935#2.8061974
La Capelle-Viescamp#Auvergne#Auvergne, France#45.7032695#3.3448536
La Miouze-Rochefort#Auvergne#Rochefort, Saint-Bonnet-de-Rochefort, France#46.1377645#3.1276592
La Rotonde#Auvergne#Auvergne, France#45.7032695#3.3448536
La Ville-Gozet#Auvergne#Auvergne, France#45.7032695#3.3448536
Lachaud-Curmilhac#Auvergne#Curmilhac, Vissac-Auteyrac, France#45.1245691#3.6126267
Langeac#Auvergne#Avenue de la Gare, 43300 Langeac, France#45.1016075#3.492926
Lapalisse-St-Prix#Auvergne#Avenue de la Gare, 03120 Saint-Prix, France#46.2326709#3.6307888
Lapeyrouse#Auvergne#Lapeyrouse, France#46.2255598#2.8720029
Laqueuille#Auvergne#Laqueuille-Gare, 63820 Saint-Julien-Puy-Lavèze, France#45.6489039#2.7071235
Laroquebrou#Auvergne#Laroquebrou, France#44.9679259#2.1900999
Lavoûte-sur-Loire#Auvergne#La Loire, France#45.4763153#4.0824152
Le Breuil-sur-Couze#Auvergne#Rue de la Gare, 63340 Le Breuil-sur-Couze, France#45.4665366#3.2630596
Le Cendre-Orcet#Auvergne#Rue de la Gare, 63670 Le Cendre, France#45.7235317#3.1875721
Le Lioran#Auvergne#Le Lioran, Laveissière, France#45.0888728#2.7473942
Le Mont-Dore#Auvergne#Avenue de la Gare, 63240 Mont-Dore, France#45.5797935#2.8061974
Le Puy#Auvergne#Route de la Gare, 43700 Coubon, France#45.0011468#3.9134572
Le Rouget#Auvergne#Rue de la Gare, 15290 Le Rouget, France#44.8594021#2.2365904
Le Saut-du-Loup#Auvergne#Rue du Saut du Loup, 63290 Ris, France#45.9985321#3.5092264
Le Vauriat#Auvergne#Le Vauriat, Saint-Ours, France#45.8626407#2.9154486
Les Martres-de-Veyre#Auvergne#Avenue de la Gare, 63730 Les Martres-de-Veyre, France#45.6866734#3.1929919
Les Trillers#Auvergne#Les Trillers, Vaux, France#46.4128615#2.5949966
Lezoux#Auvergne#Rue de la Gare, 63190 Lezoux, France#45.8213138#3.3851601
Louroux-de-Bouble#Auvergne#Louroux-de-Bouble, France#46.2256294#2.9788449
Magnette#Auvergne#Auvergne, France#45.7032695#3.3448536
Massiac#Auvergne#Rue de la Gare, 15500 Massiac, France#45.2538645#3.1968492
Maurs#Auvergne#Avenue de la Gare, 15600 Maurs, France#44.7084219#2.1995421
Monistrol-d'Allier#Auvergne#Monistrol-d'Allier, France#44.9683578#3.6417371
Montbeugny#Auvergne#Gare, 03340 Montbeugny, France#46.5324048#3.4947596
Montlucon-Rimard#Auvergne#Auvergne, France#45.7032695#3.3448536
Montluçon-Ville#Auvergne#Montluçon, France#46.3423878#2.60758
Moulins-sur-Allier#Auvergne#Rue de la Gare de Debord, 03000 Moulins, France#46.5574167#3.3361608
Murat#Auvergne#Avenue de la Gare, 63240 Mont-Dore, France#45.5797935#2.8061974
Neussargues#Auvergne#Rue de la Gare, 15170 Neussargues-Moissac, France#45.125677#2.9773008
Parent-Coudes-Champeix#Auvergne#Champeix, France#45.5876339#3.1287777
Paulhaguet#Auvergne#Avenue de la Gare, 43230 Paulhaguet, France#45.2088629#3.5078738
Pers#Auvergne#Rue de la Gare, 15290 Le Rouget, France#44.8594021#2.2365904
Polminhac#Auvergne#Route de la Gare, 15800 Polminhac, France#44.9515603#2.5771388
Pont-de-Dore#Auvergne#Dore, France#45.6952932#3.596687
Pont-de-Lignon#Auvergne#Avenue de la Gare, 43190 Tence, France#45.1138332#4.2959465
Pont-du-Château#Auvergne#Avenue de la Gare, 63430 Pont-du-Château, France#45.7905241#3.2554735
Pontgibaud#Auvergne#Avenue de la Gare, 63230 Pontgibaud, France#45.8222929#2.8473138
Pontmort#Auvergne#Rue de la Gare, 63200, France#45.9368099#3.1584248
Retournac#Auvergne#Avenue de la Gare, 43130 Retournac, France#45.2010934#4.0369348
Riom-Châtel-Guyon#Auvergne#Châtel-Guyon, France#45.9221899#3.0671009
Royat-Chamalières#Auvergne#Avenue de la Gare, 63400 Chamalières, France#45.7689939#3.0598956
Sarliève-Cournon#Auvergne#Avenue de la Gare, 63800 Cournon-d'Auvergne, France#45.73747#3.1745317
St-Bonnet-de-Rochefort#Auvergne#Rue de la Gare, 03800 Saint-Bonnet-de-Rochefort, France#46.1479647#3.1378397
St-Flour-Chaudes-Aigues#Auvergne#Chaudes-Aigues, France#44.8532574#3.0031952
St-Georges-d'Aurac#Auvergne#Saint-Georges-d'Aurac-Gare, 43300 Mazeyrat-d'Allier, France#45.161823#3.4948432
St-Germain-des-Fossés#Auvergne#Avenue Louis Armand, 03260 Saint-Germain-des-Fossés, France#46.206211#3.43452
St-Vincent-le-Château#Auvergne#Le Château, Courpière, France#45.7358296#3.5124914
Thiel-sur-Acolin#Auvergne#Gare, 03340 Montbeugny, France#46.5324048#3.4947596
Thiers#Auvergne#Avenue de la Gare, 63300 Thiers, France#45.860132#3.5437708
Vallon#Auvergne#Route de la Gare, 12330 Saint-Christophe-Vallon, France#44.4685532#2.4058041
Varennes-sur-Allier#Auvergne#Avenue de la Gare, 03150 Varennes-sur-Allier, France#46.315896#3.3946284
Vertaizon#Auvergne#Avenue de la Gare, 63910 Vertaizon, France#45.7733408#3.2908639
Vichy#Auvergne#Place de la Gare, 03200 Vichy, France#46.1271731#3.4298579
Vic-le-Comte#Auvergne#Impasse de la Gare, 63270 Vic-le-Comte, France#45.6649621#3.2076419
Vic-sur-Cère#Auvergne#Rue de la Gare, 15800 Vic-sur-Cère, France#44.9765539#2.630647
Viescamp-sous-Jalles#Auvergne#Jallés, Lacapelle-Viescamp, France#44.9160763#2.2905995
Villeneuve-sur-Allier#Auvergne#Rue de la Gare, 03460 Villeneuve-sur-Allier, France#46.659636#3.2474142
Volvic#Auvergne#Rue de la Gare, 63530 Volvic, France#45.8621274#3.0097404
Vorey#Auvergne#La Gare, 43800 Chamalières-sur-Loire, France#45.2051129#3.9908754
Ytrac#Auvergne#Rue de la Gare, 15130 Ytrac, France#44.9112406#2.3641023
Alençon#Basse-Normandie#Impasse de la Gare, 61250 Damigny, France#48.4480156#0.0718092
Argentan#Basse-Normandie#Gare d'Argentan, 61200 Argentan, France#48.7385877#-0.0256097
Audrieu#Basse-Normandie#Rue de la Gare, 14250 Audrieu, France#49.2159596#-0.5946805
Avranches#Basse-Normandie#Place de la Gare, 50300 Avranches, France#48.6901187#-1.3695927
Bayeux#Basse-Normandie#Place de la Gare, 14400 Bayeux, France#49.2697741#-0.6979598
Blonville-sur-Mer-Benerville#Basse-Normandie#Quai de la Gare, 14800 Deauville, France#49.3616479#0.0818317
Bretoncelles#Basse-Normandie#Bretoncelles, France#48.4314076#0.8863233
Bretteville-Norrey#Basse-Normandie#Rue de la Gare, 14650 Carpiquet, France#49.189755#-0.4483471
Briouze#Basse-Normandie#Rue de la Gare, 61220 Briouze, France#48.700735#-0.3685303
Caen#Basse-Normandie#Rue de la Gare, 14000 Caen, France#49.1765542#-0.3515896
Carantilly-Marigny#Basse-Normandie#Marigny, France#49.0992324#-1.242602
Carentan#Basse-Normandie#Avenue de la Gare, 50500 Carentan, France#49.3032799#-1.2446528
Cérences#Basse-Normandie#Rue de la Gare, 50290 Bréhal, France#48.8967862#-1.5121023
Chef-du-Pont-Ste-Mère#Basse-Normandie#Lower-Normandy, France#48.8788472#-0.5157492
Cherbourg#Basse-Normandie#Gare de Cherbourg, 50100 Cherbourg-Octeville, France#49.6333333#-1.6213889
Condé-sur-Huisne#Basse-Normandie#Place de la Gare, 28400 Nogent-le-Rotrou, France#48.325895#0.8102822
Couliboeuf#Basse-Normandie#La Gare, 14700 Fresné-la-Mère, France#48.8906767#-0.1254554
Coutances#Basse-Normandie#Rue de la Gare, 50200 Coutances, France#49.040951#-1.442525
Dives-Cabourg#Basse-Normandie#Gare de Dives-Cabourg, 14160 Dives-sur-Mer, France#49.2863889#-0.1075
Dives-sur-Mer-Port-Guillaume#Basse-Normandie#Lower-Normandy, France#48.8788472#-0.5157492
Écouché#Basse-Normandie#Gare d'Écouché, 61150 Écouché, France#48.7148222#-0.1261175
Flers#Basse-Normandie#Rue de la Gare, 61100 Flers, France#48.7461637#-0.5716832
Folligny#Basse-Normandie#Gare de Folligny, 50320 Folligny, France#48.8298933#-1.4074087
Frénouville-Cagny#Basse-Normandie#Rue de la Gare, 14630 Cagny, France#49.1439541#-0.2570218
Granville#Basse-Normandie#Avenue de la Gare, 50400 Granville, France#48.8395135#-1.5868333
Houlgate#Basse-Normandie#Avenue de la Gare, 14510 Houlgate, France#49.300588#-0.0784508
L'Aigle#Basse-Normandie#Parking de la Gare, 61300 L'Aigle, France#48.7662121#0.6212434
Le Grand-Jardin#Basse-Normandie#Gare de Lisieux Le Grand-Jardin, 14100 Lisieux, France#49.1502778#0.2272222
Le Merlerault#Basse-Normandie#Rue de la Gare, 61240 Le Merlerault, France#48.7016476#0.2848314
Le Molay-Littry#Basse-Normandie#Rue de la Gare, 14330 Le Molay-Littry, France#49.2482842#-0.8853976
Le Theil-La Rouge#Basse-Normandie#Avenue de la Gare, 61260, France#48.2666071#0.6927321
Lisieux#Basse-Normandie#Rue de la Gare, 14100 Lisieux, France#49.1396974#0.2289133
Lison#Basse-Normandie#La Gare, 14230 Neuilly-la-Forêt, France#49.2687699#-1.1030892
Mézidon#Basse-Normandie#La Gare, 14270 Magny-le-Freule, France#49.0995147#-0.076182
Moult-Argences#Basse-Normandie#Rue de la Gare, 14370 Argences, France#49.1235917#-0.171492
Nonant-le-Pin#Basse-Normandie#Rue de la Gare, 61240 Nonant-le-Pin, France#48.7041442#0.2198574
Pont-Hébert#Basse-Normandie#Place de la Gare, 50000 Saint-Lô, France#49.116778#-1.0993526
Pont-l'Évèque#Basse-Normandie#Rue de la Gare, 14130 Pont-l'Évêque, France#49.2875249#0.190795
Pontorson-Mont-St-Michel#Basse-Normandie#Mont-Saint-Michel, France#48.6328595#-1.5095636
Rai-Aube#Basse-Normandie#Rue de la Gare, 61270 Aube, France#48.7422749#0.5539869
Sées#Basse-Normandie#Gare de Surdon, 61570 Le Château-d'Almenêches, France#48.6657552#0.132308
Ste-Gauburge#Basse-Normandie#Gare de Sainte-Gauburge, 61370 Sainte-Gauburge-Sainte-Colombe, France#48.7170591#0.427072
St-Lô#Basse-Normandie#Place de la Gare, 50000 Saint-Lô, France#49.1165789#-1.0997913
St-Pierre-sur-Dives#Basse-Normandie#Chemin de la Gare, 14170 Saint-Pierre-sur-Dives, France#49.0225441#-0.0406305
St-Sever (Calvados)#Basse-Normandie#Rue de la Gare, 14380 Saint-Sever-Calvados, France#48.8425116#-1.0507847
Surdon#Basse-Normandie#Gare de Surdon, 61570 Le Château-d'Almenêches, France#48.6657552#0.132308
Trouville-Deauville#Basse-Normandie#Gare de Trouville-Deauville, 14800 Deauville, France#49.36#0.0841667
Valognes#Basse-Normandie#La Gare de Montebourg, 50310 Le Ham, France#49.4593298#-1.4065146
Villedieu-les-Poêles#Basse-Normandie#Gare de Villedieu-les-Poêles, 50800 Villedieu-les-Poêles, France#48.8342156#-1.2261343
Villers-sur-Mer#Basse-Normandie#Gare de Villers-sur-Mer, 14640 Villers-sur-Mer, France#49.3161111#0.0097222
Vire#Basse-Normandie#Place de la Gare, 14500 Vire, France#48.8458995#-0.8832718
Accolay#Bourgogne#Avenue de la Gare, 89460 Bazarnes, France#47.6788763#3.6815521
Aiserey#Bourgogne#Rue de la Gare, 21110 Aiserey, France#47.1721894#5.158794
Arcy-sur-Cure#Bourgogne#Avenue de la Gare, 89270 Arcy-sur-Cure, France#47.6013855#3.7646289
Augy-Vaux#Bourgogne#Avenue de la Gare, 89290 Champs-sur-Yonne, France#47.7384328#3.6007301
Autun#Bourgogne#Rue de la Gare, 71190 Broye, France#46.8630987#4.295602
Auxerre-St-Gervais#Bourgogne#Burgundy, France#47.0525047#4.3837215
Auxonne#Bourgogne#Avenue de la Gare, 21130 Tillenay, France#47.1932909#5.3772677
Avallon#Bourgogne#Place de la Gare, 89200 Avallon, France#47.4948901#3.9124187
Béard#Bourgogne#La Gare, 58240 Luthenay-Uxeloup, France#46.8719134#3.2697432
Beaune#Bourgogne#Place de la Gare, 21200 Beaune, France#47.0241124#4.8491742
Blaisy-Bas#Bourgogne#Rue de la Gare, 21540 Blaisy-Bas, France#47.3715169#4.7433098
Blanzy#Bourgogne#Impasse de la Gare, 71450 Blanzy, France#46.7026198#4.400182
Blanzy-Canal#Bourgogne#Canal du Centre, France#46.6765874#4.4292994
Bonnard-Bassou#Bourgogne#Route de la Gare, 89400 Bonnard, France#47.924058#3.5314336
Brazey-en-Plaine#Bourgogne#Rue de la Gare, 21470 Brazey-en-Plaine, France#47.1330687#5.2119995
Brétigny-Norges#Bourgogne#Rue de la Gare, 21490 Bretigny, France#47.3921786#5.1073528
Brion-Laizy#Bourgogne#Rue des Champs de la Gare, 71190 Mesvres, France#46.8643324#4.243412
Broye#Bourgogne#Rue de la Gare, 71190 Broye, France#46.8630987#4.295602
Cercy-la-Tour#Bourgogne#Cercy-la-Tour, France#46.8696875#3.6442053
Cézy#Bourgogne#La Gare, 89410 Cézy, France#47.9853149#3.3360843
Chagny#Bourgogne#Rue de la Gare, 71150 Chagny, France#46.9076248#4.7500018
Chalon-sur-Saône#Bourgogne#Châlons-sur-Saône, Place de la Gare, 71100 Chalon-sur-Saône, France#46.781937#4.843838
Champigny-sur-Yonne#Bourgogne#Rue de la Gare, 89340 Champigny, France#48.3235291#3.1304712
Champs-St-Bris#Bourgogne#Avenue de la Gare, 89290 Champs-sur-Yonne, France#47.7384328#3.6007301
Chantenay-St-Imbert#Bourgogne#Rue de la Gare, 58240 Saint-Pierre-le-Moûtier, France#46.7976437#3.1114665
Châtel-Censoir#Bourgogne#Avenue de la Gare, 89660 Châtel-Censoir, France#47.5426552#3.6354559
Chauffailles#Bourgogne#Avenue de la Gare, 71170 Chauffailles, France#46.2056407#4.3424077
Chaugey#Bourgogne#Impasse de la Gare, 21170 Losne, France#47.0880621#5.2563512
Cheilly-lès-Maranges#Bourgogne#Rue de la Gare, 71150 Cheilly-lès-Maranges, France#46.8922322#4.6774237
Chemilly-Appoigny#Bourgogne#Rue de la Gare, 89250 Chemilly-sur-Yonne, France#47.8986905#3.5570521
Cheny#Bourgogne#Route de la Gare, 89400 Bonnard, France#47.924058#3.5314336
Ciry-le-Noble#Bourgogne#Place de la Gare, 71420 Ciry-le-Noble, France#46.604323#4.2972522
Clamecy#Bourgogne#Avenue de la Gare, 58500 Clamecy, France#47.4666994#3.5209789
Collonges (Côte-d'Or)#Bourgogne#Avenue de la Gare, 21210 Saulieu, France#47.2821192#4.2349201
Corbigny#Bourgogne#Avenue de la Gare, 58800 Corbigny, France#47.2550242#3.6776881
Cordesse-Igornay#Bourgogne#Igornay, France#47.0455056#4.3779752
Corgoloin#Bourgogne#Rue de la Gare, 21700 Corgoloin, France#47.0855347#4.9179468
Cosne#Bourgogne#Place de la Gare, 58200 Cosne-Cours-sur-Loire, France#47.4139822#2.9313075
Coulanges-sur-Yonne#Bourgogne#Rue de la Gare, 89480 Crain, France#47.5280714#3.5478495
Cravant-Bazarnes#Bourgogne#Avenue de la Gare, 89460 Bazarnes, France#47.6788763#3.6815521
Crêches-sur-Saône#Bourgogne#Rue de la Gare, 71680 Crêches-sur-Saône, France#46.2467152#4.7834972
Decize#Bourgogne#Rue de la Gare, 58300 Decize, France#46.8373784#3.469698
Digoin#Bourgogne#Place de la Gare, 71160 Digoin, France#46.4849215#3.9874847
Dijon-Porte-Neuve#Bourgogne#Gare de Dijon-Porte-Neuve, 21000 Dijon, France#47.322815#5.05495
Dijon-Ville#Bourgogne#Cour de la Gare, 21000 Dijon, France#47.3239371#5.0282944
Dracy-St-Loup#Bourgogne#Dracy-Saint-Loup, France#47.0141853#4.3366859
Étang#Bourgogne#Place de la Gare, 71190 Mesvres, France#46.8626055#4.2449888
Étigny-Véron#Bourgogne#Avenue de la Gare, 89510, France#48.1333023#3.2972957
Fleurville-Pont-de-Vaux#Bourgogne#Vaux-en-Pré, France#46.6274506#4.5990729
Flez-Cuzy-Tannay#Bourgogne#La Gare, 58190 Tannay, France#47.3620627#3.6170737
Fontaines-Mercurey#Bourgogne#Avenue de la Gare, 71150 Fontaines, France#46.851473#4.7726987
Fourchambault#Bourgogne#Fourchambault, France#47.0182056#3.0830335
Fours#Bourgogne#Avenue de la Gare, 58250 Fours, France#46.8200327#3.7228875
Galuzot#Bourgogne#Galuzot, Saint-Vallier, France#46.6438518#4.3387893
Garchizy#Bourgogne#Avenue de la Gare, 58320 Pougues-les-Eaux, France#47.0763553#3.0973785
Gemeaux#Bourgogne#Avenue de la Gare, 21120, France#47.5202832#5.1259949
Génelard#Bourgogne#Rue de la Gare, 71420 Génelard, France#46.5820854#4.2374456
Genlis#Bourgogne#Rue de la Gare, 21110 Genlis, France#47.2446244#5.2226202
Gevrey-Chambertin#Bourgogne#Avenue de la Gare, 21220 Gevrey-Chambertin, France#47.2288335#4.9900447
Gilly-sur-Loire#Bourgogne#Rue de la Gare, 71140 Saint-Aubin-sur-Loire, France#46.5694812#3.7477288
Imphy#Bourgogne#Rue de la Gare, 58000 Saint-Éloi, France#46.9725618#3.2202236
Is-sur-Tille#Bourgogne#Avenue de la Gare, 21120 Is-sur-Tille, France#47.5206131#5.1244395
Joigny#Bourgogne#Rue de la Gare, 89300 Joigny, France#47.9742039#3.3935502
La Charité#Bourgogne#Avenue de la Gare, 58400 La Charité-sur-Loire, France#47.1786332#3.0233163
